0.000174144 0.1665
0.00452828 4.3295
0.00923122 8.826
0.035902 34.326
0.0881976 84.326
0.115391 110.326
0.117222 112.076
0.119067 113.84
0.120913 115.605
0.124676 119.203
0.128439 122.801
0.131543 125.768
0.134647 128.736
0.137136 131.116
0.139707 133.646
0.140661 134.646
0.141465 135.646
0.142289 136.696
0.142962 137.746
0.143583 138.746
0.144054 139.746
0.14454 140.831
0.144877 141.916
0.145164 142.916
0.145302 143.916
0.145425 144.966
0.145398 146.016
0.145352 147.016
0.145157 148.016
0.14492 149.101
0.144533 150.186
0.144154 151.186
0.143625 152.186
0.143048 153.236
0.142321 154.286
0.141609 155.286
0.140746 156.286
0.139786 157.371
0.138676 158.456
0.13763 159.456
0.136435 160.456
0.135158 161.506
0.133731 162.556
0.132352 163.556
0.130823 164.556
0.129139 165.641
0.127306 166.726
0.125593 167.726
0.123731 168.726
0.121754 169.776
0.119627 170.826
0.117581 171.826
0.115386 172.826
0.112979 173.911
0.110565 174.996
0.108361 175.996
0.106293 176.996
0.104141 178.046
0.102125 179.096
0.100224 180.096
0.0984586 181.096
0.0955733 182.771
0.0930083 184.296
0.0909059 185.546
0.0888035 186.796
0.0871216 187.796
0.0862806 188.296
0.0854397 188.796
0.0837577 189.796
0.0816553 191.046
0.0795529 192.296
0.076988 193.821
0.0742389 195.496
0.0726402 196.496
0.0711778 197.496
0.0696615 198.546
0.0682815 199.596
0.0669856 200.596
0.0658259 201.596
0.0645898 202.681
0.0633469 203.766
0.0621788 204.766
0.0608607 205.766
0.0594555 206.816
0.0579002 207.866
0.0563988 208.866
0.0547474 209.866
0.0529311 210.951
0.0509649 212.036
0.0491301 213.036
0.0471453 214.036
0.0450401 215.086
0.0427848 216.136
0.0406167 217.136
0.0382986 218.136
0.0357591 219.221
0.0330695 220.306
0.030568 221.306
0.0279166 222.306
0.0251114 223.356
0.0221561 224.406
0.0193214 225.406
0.0163366 226.406
0.0130737 227.491
0.00966075 228.576
0.00649265 229.576
0.00317456 230.576
-0.000330687 231.626
-0.00398593 232.676
-0.00748736 233.676
-0.0111388 234.676
-0.015125 235.761
-0.0192613 236.846
-0.023096 237.846
-0.0270808 238.846
-0.031286 239.896
-0.0356413 240.946
-0.0398094 241.946
-0.0441275 242.946
-0.0498954 244.271
-0.0561793 245.696
-0.0631776 247.283
-0.0723807 249.37
-0.0815839 251.457
-0.0885822 253.044
-0.0948661 254.469
-0.100641 255.794
-0.104967 256.794
-0.109158 257.794
-0.113538 258.844
-0.117782 259.894
-0.121806 260.894
-0.125694 261.894
-0.129889 262.979
-0.133949 264.064
-0.13767 265.063
-0.141255 266.063
-0.144999 267.113
-0.148608 268.163
-0.152026 269.163
-0.155308 270.163
-0.158847 271.248
-0.162249 272.333
-0.165365 273.333
-0.168344 274.333
-0.171453 275.383
-0.174426 276.433
-0.177239 277.433
-0.179915 278.433
-0.182797 279.518
-0.185542 280.603
-0.188052 281.603
-0.190426 282.603
-0.192899 283.653
-0.195236 284.703
-0.197444 285.703
-0.199515 286.703
-0.201739 287.788
-0.203828 288.873
-0.205733 289.873
-0.207501 290.873
-0.209338 291.923
-0.211039 292.973
-0.212641 293.973
-0.214107 294.973
-0.215675 296.058
-0.217249 297.143
-0.218723 298.143
-0.220347 299.143
-0.222074 300.193
-0.22395 301.243
-0.225757 302.243
-0.227714 303.243
-0.231071 304.918
