0.878895 1167.91
0.877502 1173.91
0.876853 1177.06
0.876352 1180.21
0.875554 1186.21
0.875217 1189.36
0.875028 1192.51
0.874825 1198.51
0.8748 1201.66
0.874924 1204.81
0.875316 1210.81
0.875603 1213.96
0.875678 1214.61
0.875793 1215.61
0.875867 1216.26
0.876303 1219.41
0.87729 1225.41
0.87789 1228.56
0.878638 1231.71
0.88022 1237.71
0.881132 1240.86
0.881335 1241.51
0.881648 1242.51
0.881852 1243.16
0.882913 1246.31
0.885089 1252.31
0.886313 1255.46
0.887687 1258.61
0.890458 1264.61
0.891994 1267.76
0.892327 1268.41
0.892838 1269.41
0.893171 1270.06
0.894809 1273.21
0.897985 1279.21
0.899681 1282.36
0.901432 1285.51
0.904823 1291.51
0.906632 1294.66
0.908495 1297.81
0.912101 1303.81
0.914023 1306.96
0.915999 1310.11
0.919818 1316.11
0.921853 1319.26
0.923942 1322.41
0.927976 1328.41
0.930124 1331.56
0.932325 1334.71
0.936574 1340.71
0.966709 1382.25
0.99515 1421.42
0.995716 1422.2
0.99588 1422.43
0.995989 1422.58
0.996152 1422.8
0.996315 1423.03
0.996424 1423.18
0.996588 1423.4
0.996751 1423.63
0.99686 1423.78
0.996969 1423.93
0.997386 1424.5
0.998112 1425.5
0.998965 1426.68
0.999564 1427.5
0.999782 1427.8
0.999909 1427.98
0.999946 1428.03
0.999982 1428.08
1 1428.1
