0.793441 1235.78
0.77991 1241.78
0.772958 1244.82
0.771702 1245.36
0.769389 1246.36
0.75435 1252.86
0.739312 1259.36
0.736998 1260.36
0.72196 1266.86
0.706921 1273.36
0.704608 1274.36
0.689569 1280.86
0.674531 1287.36
0.672217 1288.36
0.670713 1289.01
0.669209 1289.66
0.666896 1290.66
0.651857 1297.16
0.636819 1303.66
0.634505 1304.66
0.619467 1311.16
0.604428 1317.66
0.602115 1318.66
0.599975 1319.59
0.598008 1320.44
0.59529 1321.61
0.591819 1323.11
0.585457 1325.86
0.579094 1328.61
0.575624 1330.11
0.531087 1349.36
0.487128 1368.36
0.484815 1369.36
0.480188 1371.36
0.47556 1373.36
0.473247 1374.36
0.429288 1393.36
0.386313 1411.94
0.385966 1412.09
0.371911 1418.16
0.35468 1425.61
0.350174 1427.56
0.347861 1428.56
0.346357 1429.21
0.345431 1429.61
0.344275 1430.11
0.343349 1430.51
0.341845 1431.16
0.339532 1432.16
0.337371 1433.09
0.325678 1438.14
0.313833 1443.26
0.311519 1444.26
0.310137 1444.86
0.309333 1445.21
0.308176 1445.71
0.307251 1446.11
0.305747 1446.76
0.303433 1447.76
0.301935 1448.41
0.299858 1449.3
0.296387 1450.8
0.294305 1451.7
0.292223 1452.6
0.288752 1454.1
0.28667 1455
0.279473 1458.15
0.265956 1464.15
0.258959 1467.3
0.252144 1470.45
0.239354 1476.45
0.23274 1479.6
0.226307 1482.75
0.214245 1488.75
0.208013 1491.9
0.206746 1492.55
0.204796 1493.55
0.203529 1494.2
0.197478 1497.35
0.186144 1503.35
0.180294 1506.5
0.174626 1509.65
0.164019 1515.65
0.158641 1518.75
0.157621 1519.35
0.155914 1520.35
0.154804 1521
0.149518 1524.15
0.13964 1530.15
0.134554 1533.3
0.12965 1536.45
0.1205 1542.45
0.115796 1545.6
0.114844 1546.25
0.113379 1547.25
0.112428 1547.9
0.107906 1551.05
0.0994832 1557.05
0.0951614 1560.2
0.0910217 1563.35
0.0833271 1569.35
0.0793875 1572.5
0.0756299 1575.65
0.0686633 1581.65
0.0614769 1588.1
0.0571326 1592.04
0.0560322 1593.04
0.0553169 1593.69
0.0548767 1594.09
0.0543265 1594.59
0.0538863 1594.99
0.053171 1595.64
0.0520705 1596.64
0.0464362 1601.76
0.0408746 1606.82
0.0398469 1607.75
0.0387464 1608.75
0.0380311 1609.4
0.037591 1609.8
0.0370407 1610.3
0.0366005 1610.7
0.0358852 1611.35
0.0347848 1612.35
0.0341795 1612.9
0.0309792 1615.81
0.0141357 1631.12
0.000272486 1643.71
-0.0031196 1646.86
-0.0094249 1652.86
-0.0126534 1656.01
-0.0157332 1659.16
-0.0214436 1665.16
-0.0243598 1668.31
-0.0271272 1671.46
-0.0322428 1677.46
-0.0348466 1680.61
-0.0373018 1683.76
-0.0418224 1689.76
-0.044114 1692.91
-0.0462568 1696.06
-0.0501826 1702.06
-0.0521618 1705.21
-0.0539923 1708.36
-0.0573232 1714.36
-0.0589901 1717.51
-0.0605083 1720.66
-0.0632443 1726.66
-0.0645989 1729.81
-0.0648631 1730.46
-0.0652695 1731.46
-0.0655337 1732.11
-0.0667396 1735.26
-0.0688807 1741.26
-0.069923 1744.41
-0.0708166 1747.56
-0.0723628 1753.56
-0.0730928 1756.71
-0.0732281 1757.36
-0.0734362 1758.36
-0.0735715 1759.01
-0.0741527 1762.16
-0.0751041 1768.16
-0.0755217 1771.31
-0.0757907 1774.46
-0.0761472 1780.46
-0.0762525 1783.61
-0.0762589 1784.26
-0.0762687 1785.26
-0.0762751 1785.91
-0.0762793 1789.06
-0.076231 1795.06
-0.0761762 1798.21
-0.0760676 1801.36
-0.0758048 1807.36
-0.0756372 1810.51
-0.0754161 1813.66
-0.0749386 1819.66
-0.0746584 1822.81
-0.0743245 1825.96
-0.0736324 1831.96
-0.0732396 1835.11
-0.0727931 1838.26
-0.0718863 1844.26
-0.0713808 1847.41
-0.0708216 1850.56
-0.0697003 1856.56
-0.0649872 1879.71
-0.0572961 1917.27
-0.0536015 1935.31
-0.0534418 1936.09
-0.0533804 1936.39
-0.0532007 1937.27
-0.0530364 1938.07
-0.0530057 1938.22
-0.0529596 1938.45
-0.0529136 1938.67
-0.0528828 1938.82
-0.0528368 1939.05
-0.0527907 1939.27
-0.05276 1939.42
-0.0527293 1939.57
-0.0526115 1940.15
-0.0524068 1941.15
-0.0521661 1942.32
-0.0519972 1943.15
-0.0519358 1943.45
-0.0518999 1943.62
-0.0518897 1943.67
-0.0518795 1943.72
-0.0517617 1944.3
-0.0515365 1945.4
-0.0510645 1947.7
-0.0504901 1950.51
-0.0502311 1951.77
-0.050143 1952.2
-0.0500888 1952.47
-0.0500345 1952.73
-0.0499464 1953.16
-0.0498922 1953.43
-0.0498379 1953.69
-0.0497499 1954.12
-0.0496751 1954.49
-0.0496029 1954.84
-0.04952 1955.25
-0.0494683 1955.5
-0.0494166 1955.75
-0.0493337 1956.16
-0.049282 1956.41
-0.0492303 1956.66
-0.0491473 1957.07
-0.0490956 1957.32
-0.0490439 1957.57
-0.048961 1957.98
-0.0488888 1958.33
-0.0488049 1958.74
-0.0486984 1959.26
-0.0486349 1959.57
-0.0485714 1959.88
-0.0484649 1960.4
-0.0484015 1960.71
-0.048338 1961.02
-0.0482315 1961.54
-0.048168 1961.85
-0.0481045 1962.16
-0.0479981 1962.68
-0.0479141 1963.09
-0.047825 1963.52
-0.0477083 1964.09
-0.0476397 1964.43
-0.0475711 1964.76
-0.0474544 1965.33
-0.0473858 1965.67
-0.0473172 1966
-0.0472005 1966.57
-0.0471319 1966.91
-0.0470633 1967.24
-0.0469466 1967.81
-0.046878 1968.15
-0.0468094 1968.48
-0.0466926 1969.05
-0.0466241 1969.39
-0.0465555 1969.72
-0.0464387 1970.29
-0.0463497 1970.73
-0.0462626 1971.15
-0.04615 1971.7
-0.0460835 1972.03
-0.0460169 1972.35
-0.0459043 1972.9
-0.0458377 1973.23
-0.0457712 1973.55
-0.0456586 1974.1
-0.045592 1974.43
-0.0455255 1974.75
-0.0454128 1975.3
-0.0453463 1975.63
-0.0452797 1975.95
-0.0451671 1976.5
-0.0450596 1977.03
-0.044988 1977.53
-0.0450088 1978.03
-0.0450931 1978.43
-0.0452391 1978.83
-0.0455061 1979.33
-0.0460607 1980.08
-0.0467241 1980.93
-0.0472704 1981.63
-0.0476606 1982.13
-0.0480508 1982.63
-0.0485971 1983.33
-0.0489874 1983.83
-0.0493776 1984.33
-0.0499239 1985.03
-0.0505873 1985.88
-0.0512507 1986.73
-0.051797 1987.43
-0.0521872 1987.93
-0.0525775 1988.43
-0.0531238 1989.13
-0.0542164 1990.53
-0.0558163 1992.58
-0.0573772 1994.58
-0.0589381 1996.58
-0.0598829 1997.83
-0.06015 1998.33
-0.0602959 1998.73
-0.0603803 1999.13
-0.060401 1999.63
-0.0601247 2001.13
-0.0596127 2003.63
-0.0591008 2006.13
-0.0585889 2008.63
-0.0582509 2010.13
-0.0580254 2010.63
-0.0577772 2011.03
-0.0574675 2011.43
-0.0569957 2011.93
-0.055539 2013.18
-0.053159 2015.18
-0.050779 2017.18
-0.0475065 2019.93
-0.0449778 2022.05
-0.0440853 2022.8
-0.0434605 2023.33
-0.0428358 2023.85
-0.0419433 2024.6
-0.0409021 2025.48
-0.0399501 2026.28
-0.0392361 2026.88
-0.0370941 2028.68
-0.0350424 2030.43
-0.0345705 2030.93
-0.0342608 2031.33
-0.0340126 2031.73
-0.0337871 2032.23
-0.0336539 2032.73
-0.0334492 2033.73
-0.033142 2035.23
-0.032968 2036.08
-0.0327939 2036.93
-0.0324867 2038.43
-0.032282 2039.43
-0.0320516 2040.55
-0.0316933 2042.3
-0.0314936 2043.28
-0.031294 2044.25
-0.0309356 2046
-0.030736 2046.98
-0.0305363 2047.95
-0.030178 2049.7
-0.0299476 2050.83
-0.0297428 2051.83
-0.0294357 2053.33
-0.0292616 2054.18
-0.0290876 2055.03
-0.0287804 2056.53
-0.0286064 2057.38
-0.0284323 2058.23
-0.0281251 2059.73
-0.0279511 2060.58
-0.027777 2061.43
-0.0274699 2062.93
-0.0272958 2063.78
-0.0271218 2064.63
-0.0268146 2066.13
-0.0266098 2067.13
-0.0264 2068.15
-0.0260826 2069.7
-0.0259034 2070.58
-0.0257242 2071.45
-0.0254068 2073
-0.0252277 2073.88
-0.0250485 2074.75
-0.0247311 2076.3
-0.0241628 2079.08
-0.0233438 2083.08
-0.0225247 2087.08
-0.0217056 2091.08
-0.0208865 2095.08
-0.0102385 2147.08
7.21268e-15 2197.08
